id,title,category_name,category_id,weight,country,price,pattern
24067,Glitter Nylon-blend Dots Metallic Yarn Double Knit(闪光 尼龙-混纺 圆点 金属丝 双面针织),Double Knit(双面针织),209,104,Korea(韩国),9.25,Dots(圆点)
24068,Pleated Nylon-blend Stripes Metallic Yarn Double Knit(褶皱 尼龙-混纺 条纹 金属丝 双面针织),Double Knit(双面针织),209,104,Korea(韩国),10.57,Stripes(条纹)
12706,Cotton Single Jersey(棉 单面针织),Single Jersey(单面针织),199,192,Korea(韩国),5.14,Solid(纯色)
24031,Viscose Rayon Twill(粘胶人造丝 斜纹),Twill(斜纹),186,100,Korea(韩国),10.57,Solid(纯色)
24030,Cupro Challis(铜氨纤维 薄斜纹软布),Challis(薄斜纹软布),176,120,Korea(韩国),13.21,Solid(纯色)
22809,Enzyme Supima Cotton-blend Plain Weave(酵素洗 苏比马棉 棉-混纺 平纹),Plain Weave(平纹),167,120,Korea(韩国),15.85,Solid(纯色)
14445,Brushed (front) Polyester-blend Stretch Vegan Suede,Vegan Suede(人造麂皮),224,235,Korea(韩国),13.21,Solid(纯色)
24016,Wicking Polyester-blend Stretch French Terry(吸湿排汗 涤纶-混纺 弹力 毛圈布),French Terry(毛圈布),201,188,Korea(韩国),7.53,Solid(纯色)
24017,Polyester-blend Stretch Mesh(涤纶-混纺 弹力 网布),Mesh(网布),249,136,Korea(韩国),5.55,Solid(纯色)
21560,Wicking Polyester-blend Stretch Twill(吸湿排汗 涤纶-混纺 弹力 斜纹),Twill(斜纹),186,180,Korea(韩国),9.25,Solid(纯色)
23818,Cotton-blend Stretch Velour(棉-混纺 弹力 丝绒针织),Velour(丝绒针织),212,345,Korea(韩国),10.7,Solid(纯色)
23817,Cotton-blend Velour(棉-混纺 丝绒针织),Velour(丝绒针织),212,208,Korea(韩国),7.13,Solid(纯色)
23814,Cotton-blend Velour(棉-混纺 丝绒针织),Velour(丝绒针织),212,255,Korea(韩国),9.25,Solid(纯色)
23816,Cotton-blend Velour(棉-混纺 丝绒针织),Velour(丝绒针织),212,350,Korea(韩国),12.55,Solid(纯色)
23946,Polyester Crepe(涤纶 绉布),Crepe(绉布),181,129,Korea(韩国),7.2,Solid(纯色)
23716,Linen-blend Slub Plain Weave(亚麻-混纺 竹节 平纹),Plain Weave(平纹),167,144,Korea(韩国),8.58,Solid(纯色)
23639,Enzyme Linen-blend Slub Stretch Plain Weave(酵素洗 亚麻-混纺 竹节 弹力 平纹),Plain Weave(平纹),167,268,Korea(韩国),10.57,Solid(纯色)
23635,Enzyme Linen-blend Slub Plain Weave(酵素洗 亚麻-混纺 竹节 平纹),Plain Weave(平纹),167,180,Korea(韩国),9.77,Solid(纯色)
24002,Polyester ITY Jersey(涤纶 ITY针织),ITY Jersey(ITY针织),248,63,Korea(韩国),4.92,Solid(纯色)
24001,Polyester-blend Stretch ITY Jersey(涤纶-混纺 弹力 ITY针织),ITY Jersey(ITY针织),248,130,Korea(韩国),5.94,Solid(纯色)
24003,Polyester-blend Stretch ITY Jersey(涤纶-混纺 弹力 ITY针织),ITY Jersey(ITY针织),248,214,Korea(韩国),6.34,Solid(纯色)
23999,Wicking Polyester-blend Stretch Mesh(吸湿排汗 涤纶-混纺 弹力 网布),Mesh(网布),249,117,Korea(韩国),5.28,Solid(纯色)
23998,Wicking Polyester-blend Stretch Mesh(吸湿排汗 涤纶-混纺 弹力 网布),Mesh(网布),249,123,Korea(韩国),6.6,Solid(纯色)
23987,Cotton Twill(棉 斜纹),Twill(斜纹),186,304,Korea(韩国),7.26,Solid(纯色)
23988,Enzyme Cotton Stripes Denim(酵素洗 棉 条纹 牛仔布),Denim(牛仔布),189,364,Korea(韩国),9.91,Stripes(条纹)
23992,Enzyme Cotton Denim(酵素洗 棉 牛仔布),Denim(牛仔布),189,312,Korea(韩国),9.25,Solid(纯色)
22370,Enzyme Cotton-blend Stretch Denim(酵素洗 棉-混纺 弹力 牛仔布),Denim(牛仔布),189,416,Korea(韩国),10.57,Solid(纯色)
23893,Quilted Polyester Geometric Double Weave(绗缝 涤纶 几何 双层织),Double Weave(双层织),185,224,Korea(韩国),8.58,Geometric(几何)
23841,Brushed (back) Polyester Fleece,Fleece(抓绒),202,124,Korea(韩国),4.92,Solid(纯色)
23955,Polyester Satin(涤纶 缎布),Satin(缎布),254,64,Korea(韩国),7.26,Solid(纯色)
23840,Brushed (doubled-sided) Polyester Polar Fleece,Polar Fleece(摇粒绒),211,264,Korea(韩国),9.25,Solid(纯色)
23843,Brushed (doubled-sided) Polyester Dots Polar Fleece,Polar Fleece(摇粒绒),211,300,Korea(韩国),9.91,Dots(圆点)
23846,Brushed (doubled-sided) Polyester Animal Pattern Polar Fleece,Polar Fleece(摇粒绒),211,276,Korea(韩国),8.58,Animal Pattern(动物纹)
23845,Brushed (doubled-sided) Polyester Plaid Polar Fleece,Polar Fleece(摇粒绒),211,304,Korea(韩国),8.58,Plaid(格子)
23837,Cotton-blend Chevron Crochet(棉-混纺 人字纹 钩编),Crochet(钩编),217,152,Korea(韩国),7.92,Chevron(人字纹)
23831,Polyester-blend Other Checks Stretch Crochet(涤纶-混纺 其他格纹 弹力 钩编),Crochet(钩编),217,180,Korea(韩国),7.92,Other Checks(其他格纹)
23832,Polyester-blend Crochet(涤纶-混纺 钩编),Crochet(钩编),217,128,Korea(韩国),6.6,Solid(纯色)
23833,Polyester Stripes Crochet(涤纶 条纹 钩编),Crochet(钩编),217,136,Korea(韩国),3.76,Stripes(条纹)
23836,Nylon-blend Stretch Mesh(尼龙-混纺 弹力 网布),Mesh(网布),249,144,Korea(韩国),7.92,Solid(纯色)
23878,Cotton Corduroy(棉 灯芯绒),Corduroy(灯芯绒),188,272,Korea(韩国),7.92,Solid(纯色)
23908,Enzyme Lyocell-blend Single Jersey(酵素洗 莱赛尔-混纺 单面针织),Single Jersey(单面针织),199,147,Korea(韩国),7.4,Solid(纯色)
23909,Enzyme Modal-blend Slub Single Jersey(酵素洗 莫代尔-混纺 竹节 单面针织),Single Jersey(单面针织),199,120,Korea(韩国),5.28,Solid(纯色)
23910,Enzyme Cotton Single Jersey(酵素洗 棉 单面针织),Single Jersey(单面针织),199,220,Korea(韩国),9.11,Solid(纯色)
23755,Embroidery Cotton Dots Eyelet(刺绣 棉 圆点 镂空刺绣),Eyelet(镂空刺绣),177,136,Korea(韩国),11.89,Dots(圆点)
23753,Embroidery Cotton Chevron Eyelet(刺绣 棉 人字纹 镂空刺绣),Eyelet(镂空刺绣),177,97,Korea(韩国),7.92,Chevron(人字纹)
23756,Embroidery Cotton Floral Eyelet(刺绣 棉 花卉 镂空刺绣),Eyelet(镂空刺绣),177,96,Korea(韩国),7.92,Floral(花卉)
23757,Embroidery Cotton Geometric Eyelet(刺绣 棉 几何 镂空刺绣),Eyelet(镂空刺绣),177,132,Korea(韩国),13.21,Geometric(几何)
23761,Polyester-blend Stretch Single Jersey(涤纶-混纺 弹力 单面针织),Single Jersey(单面针织),199,168,Korea(韩国),4.56,Solid(纯色)
23412,Water Repellent Polyester Ripstop(防泼水 涤纶 防撕裂),Ripstop(防撕裂),191,52,Korea(韩国),10.7,Solid(纯色)
23767,Nylon-blend Stripes Stretch Single Jersey(尼龙-混纺 条纹 弹力 单面针织),Single Jersey(单面针织),199,88,Korea(韩国),8.58,Stripes(条纹)
23976,PU Coated (front) Viscose Rayon Vegan Leather,Vegan Leather(人造皮革),223,360,Korea(韩国),11.89,Solid(纯色)
23765,Nylon-blend Stretch Tricot(尼龙-混纺 弹力 经编),Tricot(经编),219,127,Korea(韩国),9.25,Solid(纯色)
23975,PU Coated (front) Polyester Vegan Leather,Vegan Leather(人造皮革),223,344,Korea(韩国),11.62,Solid(纯色)
23686,Linen Slub Plain Weave(亚麻 竹节 平纹),Plain Weave(平纹),167,221,Korea(韩国),10.57,Solid(纯色)
23812,Enzyme Cotton Rib(酵素洗 棉 罗纹),Rib(罗纹),200,208,Korea(韩国),9.91,Solid(纯色)
23684,Enzyme Linen Plain Weave(酵素洗 亚麻 平纹),Plain Weave(平纹),167,214,Korea(韩国),16.51,Solid(纯色)
23685,Linen Slub Twill(亚麻 竹节 斜纹),Twill(斜纹),186,221,Korea(韩国),10.57,Solid(纯色)
23378,Nylon-blend Stretch Plain Weave(尼龙-混纺 弹力 平纹),Plain Weave(平纹),167,148,Korea(韩国),21.48,Solid(纯色)
23683,Linen Slub Plain Weave(亚麻 竹节 平纹),Plain Weave(平纹),167,133,Korea(韩国),15.85,Solid(纯色)
23913,Cotton-blend Stretch Single Jersey(棉-混纺 弹力 单面针织),Single Jersey(单面针织),199,172,Korea(韩国),11.23,Solid(纯色)
23936,Acetate Charmeuse(醋酸纤维 缎纹绉绸),Charmeuse(缎纹绉绸),256,123,Korea(韩国),8.78,Solid(纯色)
23935,Acetate Charmeuse(醋酸纤维 缎纹绉绸),Charmeuse(缎纹绉绸),256,115,Korea(韩国),8.52,Solid(纯色)
15270,Nylon-blend Stretch Mesh(尼龙-混纺 弹力 网布),Mesh(网布),249,84,Korea(韩国),7.92,Solid(纯色)
23949,Viscose Rayon-blend Satin(粘胶人造丝-混纺 缎布),Satin(缎布),254,126,Korea(韩国),8.58,Solid(纯色)
23747,Enzyme Linen-blend Plain Weave(酵素洗 亚麻-混纺 平纹),Plain Weave(平纹),167,132,Korea(韩国),8.32,Solid(纯色)
23751,Linen Stripes Plain Weave(亚麻 条纹 平纹),Plain Weave(平纹),167,107,Korea(韩国),16.91,Stripes(条纹)
23749,Linen Plaid Plain Weave(亚麻 格子 平纹),Plain Weave(平纹),167,115,Korea(韩国),15.85,Plaid(格子)
23748,Linen Yarn Dye Chambray(亚麻 色织 青年布),Chambray(青年布),258,117,Korea(韩国),21.26,Solid(纯色)
23746,Linen-blend Herringbone Twill(亚麻-混纺 人字呢 斜纹),Twill(斜纹),186,166,Korea(韩国),10.83,Herringbone(人字呢)
23666,Linen-blend Houndstooth Twill(亚麻-混纺 千鸟格 斜纹),Twill(斜纹),186,93,Korea(韩国),10.57,Houndstooth(千鸟格)
23724,Enzyme Linen-blend Slub Plain Weave(酵素洗 亚麻-混纺 竹节 平纹),Plain Weave(平纹),167,182,Korea(韩国),8.98,Solid(纯色)
23740,Linen-blend Stripes Seersucker(亚麻-混纺 条纹 泡泡纱),Seersucker(泡泡纱),173,91,Korea(韩国),11.23,Stripes(条纹)
23745,Linen Gingham Check Plain Weave(亚麻 维希格 平纹),Plain Weave(平纹),167,142,Korea(韩国),13.21,Gingham Check(维希格)
23744,Linen Stripes Plain Weave(亚麻 条纹 平纹),Plain Weave(平纹),167,106,Korea(韩国),14.53,Stripes(条纹)
23898,Cotton-blend Double Weave(棉-混纺 双层织),Double Weave(双层织),185,172,Korea(韩国),9.91,Solid(纯色)
23667,Linen Glen Check Plain Weave(亚麻 格伦格 平纹),Plain Weave(平纹),167,118,Korea(韩国),11.23,Glen Check(格伦格)
23668,Linen Stripes Plain Weave(亚麻 条纹 平纹),Plain Weave(平纹),167,239,Korea(韩国),17.17,Stripes(条纹)
23862,Cotton-blend Gingham Check Twill(棉-混纺 维希格 斜纹),Twill(斜纹),186,130,Korea(韩国),7.26,Gingham Check(维希格)
23905,Cotton-blend Other Checks Metallic Yarn Voile(棉-混纺 其他格纹 金属丝 巴里纱),Voile(巴里纱),169,71,Korea(韩国),10.57,Other Checks(其他格纹)
23493,Water Repellent Polyester Dobby(防泼水 涤纶 多臂织),Dobby(多臂织),171,113,Korea(韩国),13.47,Solid(纯色)
23897,Cotton-blend Ottoman(棉-混纺 奥斯曼纹),Ottoman(奥斯曼纹),234,157,Korea(韩国),9.51,Solid(纯色)
23398,Water Repellent Nylon Taffeta(防泼水 尼龙 塔夫绸),Taffeta(塔夫绸),193,120,Korea(韩国),14.13,Solid(纯色)
23397,Washer Nylon Plain Weave(皱洗 尼龙 平纹),Plain Weave(平纹),167,116,Korea(韩国),14.66,Solid(纯色)
23394,Brushed (front) Acrylic-blend Stripes Stretch Single Jersey,Single Jersey(单面针织),199,221,Korea(韩国),20.25,Stripes(条纹)
23655,Enzyme Linen-blend Plain Weave(酵素洗 亚麻-混纺 平纹),Plain Weave(平纹),167,147,Korea(韩国),17.83,Solid(纯色)
23752,Linen Plaid Plain Weave(亚麻 格子 平纹),Plain Weave(平纹),167,106,Korea(韩国),13.87,Plaid(格子)
23866,PU Coated (front) Polyethylene Tyvek,Tyvek(特卫强),227,93,Korea(韩国),9.25,Solid(纯色)
23869,PU Coated (front) Polyethylene Tyvek,Tyvek(特卫强),227,71,Korea(韩国),9.25,Solid(纯色)
23826,Foil Polyester-blend Vegan Leather(烫金 涤纶-混纺 人造皮革),Vegan Leather(人造皮革),223,335,Korea(韩国),19.81,Solid(纯色)
23656,Enzyme Linen-blend Twill(酵素洗 亚麻-混纺 斜纹),Twill(斜纹),186,166,Korea(韩国),11.09,Solid(纯色)
23868,PU Coated (front) Polyethylene Tyvek,Tyvek(特卫强),227,97,Korea(韩国),10.57,Solid(纯色)
23861,Cotton-blend Gingham Check Poplin(棉-混纺 维希格 府绸),Poplin(府绸),168,108,Korea(韩国),7.92,Gingham Check(维希格)
23750,Linen Plaid Plain Weave(亚麻 格子 平纹),Plain Weave(平纹),167,107,Korea(韩国),17.17,Plaid(格子)
23867,PU Coated (front) Polyethylene Tyvek,Tyvek(特卫强),227,90,Korea(韩国),9.25,Solid(纯色)
22365,Polyester Rib(涤纶 罗纹),Rib(罗纹),200,334,Korea(韩国),8.58,Solid(纯色)
23714,Cotton-blend Stretch Gauze(棉-混纺 弹力 纱布),Gauze(纱布),170,64,Korea(韩国),6.6,Solid(纯色)
23654,Linen-blend Slub Twill(亚麻-混纺 竹节 斜纹),Twill(斜纹),186,222,Korea(韩国),13.74,Solid(纯色)
23653,Enzyme Linen-blend Dobby(酵素洗 亚麻-混纺 多臂织),Dobby(多臂织),171,134,Korea(韩国),13.08,Solid(纯色)
23652,Linen-blend Slub Twill(亚麻-混纺 竹节 斜纹),Twill(斜纹),186,150,Korea(韩国),12.55,Solid(纯色)
23712,Cotton Gauze(棉 纱布),Gauze(纱布),170,95,Korea(韩国),6.34,Solid(纯色)
23574,Brushed (doubled-sided) Nylon-blend Stretch Double Knit,Double Knit(双面针织),209,252,Korea(韩国),15.19,Solid(纯色)
23603,Cotton-blend Loop Terry(棉-混纺 圈圈毛圈布),Loop Terry(圈圈毛圈布),203,323,Korea(韩国),8.58,Solid(纯色)
23601,Cotton-blend Loop Terry(棉-混纺 圈圈毛圈布),Loop Terry(圈圈毛圈布),203,213,Korea(韩国),8.58,Solid(纯色)
23786,Cotton Gingham Check Poplin(棉 维希格 府绸),Poplin(府绸),168,95,Korea(韩国),5.94,Gingham Check(维希格)
23785,Enzyme Cotton Gingham Check Plain Weave(酵素洗 棉 维希格 平纹),Plain Weave(平纹),167,126,Korea(韩国),7.92,Gingham Check(维希格)
23709,Cotton Seersucker(棉 泡泡纱),Seersucker(泡泡纱),173,97,Korea(韩国),5.84,Solid(纯色)
23628,Brushed (doubled-sided) Polyester Camouflage Polar Fleece,Polar Fleece(摇粒绒),211,272,Korea(韩国),8.58,Camouflage(迷彩)
23627,Brushed (doubled-sided) Polyester Plaid Polar Fleece,Polar Fleece(摇粒绒),211,291,Korea(韩国),8.58,Plaid(格子)
23625,Polyester-blend Stretch Twill(涤纶-混纺 弹力 斜纹),Twill(斜纹),186,132,Korea(韩国),8.19,Solid(纯色)
23619,Wool-blend Plaid Melton(羊毛-混纺 格子 麦尔登呢),Melton(麦尔登呢),196,345,Korea(韩国),15.85,Plaid(格子)
23618,Wool-blend Plaid Melton(羊毛-混纺 格子 麦尔登呢),Melton(麦尔登呢),196,467,Korea(韩国),27.07,Plaid(格子)
23617,Wool-blend Plaid Melton(羊毛-混纺 格子 麦尔登呢),Melton(麦尔登呢),196,473,Korea(韩国),27.07,Plaid(格子)
23710,Cotton Seersucker(棉 泡泡纱),Seersucker(泡泡纱),173,82,Korea(韩国),9.25,Solid(纯色)
23784,Nylon Geometric Dobby(尼龙 几何 多臂织),Dobby(多臂织),171,100,Korea(韩国),5.94,Geometric(几何)
23626,Polyester Sherpa(涤纶 羊羔绒),Sherpa(羊羔绒),213,237,Korea(韩国),7.92,Solid(纯色)
23586,Wool-blend Melton(羊毛-混纺 麦尔登呢),Melton(麦尔登呢),196,480,Korea(韩国),21.99,Solid(纯色)
23555,PU Coated (front) Polyester Vegan Leather,Vegan Leather(人造皮革),223,180,Korea(韩国),6.6,Solid(纯色)
23450,Polyester-blend Stretch Rib(涤纶-混纺 弹力 罗纹),Rib(罗纹),200,263,Korea(韩国),5.28,Solid(纯色)
23575,Polyester-blend Stretch ITY Jersey(涤纶-混纺 弹力 ITY针织),ITY Jersey(ITY针织),248,236,Korea(韩国),4.92,Solid(纯色)
23567,Cotton-blend Geometric Lace(棉-混纺 几何 蕾丝),Lace(蕾丝),216,80,Korea(韩国),7.26,Geometric(几何)
23562,Cotton Stripes Dobby(棉 条纹 多臂织),Dobby(多臂织),171,120,Korea(韩国),5.21,Stripes(条纹)
23548,Embroidery Cotton Geometric Eyelet(刺绣 棉 几何 镂空刺绣),Eyelet(镂空刺绣),177,236,Korea(韩国),17.17,Geometric(几何)
23546,Embroidery Cotton Geometric Eyelet(刺绣 棉 几何 镂空刺绣),Eyelet(镂空刺绣),177,140,Korea(韩国),15.85,Geometric(几何)
23550,Embroidery Cotton Floral Eyelet(刺绣 棉 花卉 镂空刺绣),Eyelet(镂空刺绣),177,176,Korea(韩国),16.51,Floral(花卉)
23549,Embroidery Cotton Ethnical Eyelet(刺绣 棉 民族风 镂空刺绣),Eyelet(镂空刺绣),177,144,Korea(韩国),19.15,Ethnical(民族风)
23547,Embroidery Cotton Floral Eyelet(刺绣 棉 花卉 镂空刺绣),Eyelet(镂空刺绣),177,180,Korea(韩国),20.17,Floral(花卉)
23551,Embroidery Cotton Ethnical Eyelet(刺绣 棉 民族风 镂空刺绣),Eyelet(镂空刺绣),177,176,Korea(韩国),20.9,Ethnical(民族风)
23532,Modal-blend Single Jersey(莫代尔-混纺 单面针织),Single Jersey(单面针织),199,140,Korea(韩国),6.6,Solid(纯色)
23534,Modal-blend Rib(莫代尔-混纺 罗纹),Rib(罗纹),200,140,Korea(韩国),7.0,Solid(纯色)
23533,Cotton-blend Stretch Crochet(棉-混纺 弹力 钩编),Crochet(钩编),217,204,Korea(韩国),5.94,Solid(纯色)
14292,Cotton-blend Stretch Twill(棉-混纺 弹力 斜纹),Twill(斜纹),186,172,Korea(韩国),9.25,Solid(纯色)
23347,Linen-blend Stretch Twill(亚麻-混纺 弹力 斜纹),Twill(斜纹),186,159,Korea(韩国),14.53,Solid(纯色)
23237,Polyester-blend Gingham Check Stretch Plain Weave(涤纶-混纺 维希格 弹力 平纹),Plain Weave(平纹),167,148,Korea(韩国),7.92,Gingham Check(维希格)
23236,Enzyme Cotton Twill(酵素洗 棉 斜纹),Twill(斜纹),186,331,Korea(韩国),8.58,Solid(纯色)
23192,Pleated Polyester Double Knit(褶皱 涤纶 双面针织),Double Knit(双面针织),209,140,Korea(韩国),4.92,Solid(纯色)
23191,Pleated Polyester Double Knit(褶皱 涤纶 双面针织),Double Knit(双面针织),209,148,Korea(韩国),4.92,Solid(纯色)
23190,Pleated Polyester Double Knit(褶皱 涤纶 双面针织),Double Knit(双面针织),209,120,Korea(韩国),5.94,Solid(纯色)
23189,Pleated Polyester Double Knit(褶皱 涤纶 双面针织),Double Knit(双面针织),209,168,Korea(韩国),4.92,Solid(纯色)
22726,Enzyme Cotton-blend Plain Weave(酵素洗 棉-混纺 平纹),Plain Weave(平纹),167,168,Korea(韩国),7.26,Solid(纯色)
22717,Polyester Plain Weave(涤纶 平纹),Plain Weave(平纹),167,132,Korea(韩国),7.92,Solid(纯色)
22490,Brushed (front) Polyester-blend Plain Weave,Plain Weave(平纹),167,140,Korea(韩国),7.92,Solid(纯色)
22489,Brushed (front) Cotton-blend Yarn Dye Oxford,Oxford(牛津布),172,184,Korea(韩国),8.32,Solid(纯色)
22488,Enzyme Cotton-blend Twill(酵素洗 棉-混纺 斜纹),Twill(斜纹),186,204,Korea(韩国),10.57,Solid(纯色)
22433,Polyester-blend Stretch Poplin(涤纶-混纺 弹力 府绸),Poplin(府绸),168,204,Korea(韩国),7.92,Solid(纯色)
22138,Laminated Polyester Plain Weave(贴膜 涤纶 平纹),Plain Weave(平纹),167,80,Korea(韩国),9.25,Solid(纯色)
21141,Brushed (doubled-sided) Polyester-blend Stretch Single Jersey,Single Jersey(单面针织),199,188,Korea(韩国),5.94,Solid(纯色)
20964,Foil Polyester Double Knit(烫金 涤纶 双面针织),Double Knit(双面针织),209,92,Korea(韩国),7.92,Solid(纯色)
18915,Polyester Crepe(涤纶 绉布),Crepe(绉布),181,100,Korea(韩国),7.26,Solid(纯色)
17416,Waxed Nylon Canvas(蜡感 尼龙 帆布),Canvas(帆布),187,208,Korea(韩国),5.84,Solid(纯色)
17415,Waxed Cotton-blend Plain Weave(蜡感 棉-混纺 平纹),Plain Weave(平纹),167,156,Korea(韩国),6.68,Solid(纯色)
14837,Polyester Plain Weave(涤纶 平纹),Plain Weave(平纹),167,116,Korea(韩国),5.94,Solid(纯色)
14291,Viscose Rayon-blend Plain Weave(粘胶人造丝-混纺 平纹),Plain Weave(平纹),167,120,Korea(韩国),5.42,Solid(纯色)
14288,Cotton-blend Stretch Satin(棉-混纺 弹力 缎布),Satin(缎布),254,136,Korea(韩国),7.92,Solid(纯色)
14283,Polyester-blend Twill(涤纶-混纺 斜纹),Twill(斜纹),186,76,Korea(韩国),7.92,Solid(纯色)
14281,Linen-blend Stretch Plain Weave(亚麻-混纺 弹力 平纹),Plain Weave(平纹),167,152,Korea(韩国),9.91,Solid(纯色)
13986,Polyester Mesh(涤纶 网布),Mesh(网布),249,80,Korea(韩国),4.19,Solid(纯色)
12998,Polyester-blend Plain Weave(涤纶-混纺 平纹),Plain Weave(平纹),167,192,Korea(韩国),11.23,Solid(纯色)
11390,Viscose Rayon-blend Plain Weave(粘胶人造丝-混纺 平纹),Plain Weave(平纹),167,172,Korea(韩国),9.91,Solid(纯色)
7451,Cotton-blend Stretch Twill(棉-混纺 弹力 斜纹),Twill(斜纹),186,124,Korea(韩国),7.92,Solid(纯色)
5478,Polyester-blend Glen Check Stretch Twill(涤纶-混纺 格伦格 弹力 斜纹),Twill(斜纹),186,320,Korea(韩国),9.91,Glen Check(格伦格)
4862,Brushed (front) Polyester-blend Plain Weave,Plain Weave(平纹),167,220,Korea(韩国),9.18,Solid(纯色)
23526,Polyester Crepe Satin(涤纶 绉缎),Crepe Satin(绉缎),255,96,Korea(韩国),7.0,Solid(纯色)
23517,Flocking Nylon Taffeta(植绒 尼龙 塔夫绸),Taffeta(塔夫绸),193,128,Korea(韩国),5.94,Solid(纯色)
23504,Polyester Stretch Twill(涤纶 弹力 斜纹),Twill(斜纹),186,236,Korea(韩国),8.98,Solid(纯色)
23508,Polyester Floral Lace(涤纶 花卉 蕾丝),Lace(蕾丝),216,75,Korea(韩国),5.28,Floral(花卉)
23507,Polyester Floral Lace(涤纶 花卉 蕾丝),Lace(蕾丝),216,64,Korea(韩国),5.28,Floral(花卉)
23506,Reflective Polyester-blend Stretch Double Knit(反光 涤纶-混纺 弹力 双面针织),Double Knit(双面针织),209,292,Korea(韩国),27.07,Solid(纯色)
23505,Reflective Polyester Taffeta(反光 涤纶 塔夫绸),Taffeta(塔夫绸),193,196,Korea(韩国),21.99,Solid(纯色)
22529,Laminated Nylon Plain Weave(贴膜 尼龙 平纹),Plain Weave(平纹),167,160,Korea(韩国),9.91,Solid(纯色)
23483,Enzyme Cotton Tie Dyed Pattern Twill(酵素洗 棉 扎染纹 斜纹),Twill(斜纹),186,212,Korea(韩国),9.91,Tie Dyed Pattern(扎染纹)
23396,Water Repellent Polyester Memory(防泼水 涤纶 记忆布),Memory(记忆布),192,152,Korea(韩国),18.23,Solid(纯色)
23494,Water Repellent Polyester Geometric Dobby(防泼水 涤纶 几何 多臂织),Dobby(多臂织),171,152,Korea(韩国),15.45,Geometric(几何)
20538,Polyester Low Gauge Knit(涤纶 粗针针织),Low Gauge Knit(粗针针织),252,220,Korea(韩国),10.57,Solid(纯色)
18473,Nylon-blend Metallic Yarn Single Jersey(尼龙-混纺 金属丝 单面针织),Single Jersey(单面针织),199,64,Korea(韩国),5.94,Solid(纯色)
23345,Viscose Rayon-blend Challis(粘胶人造丝-混纺 薄斜纹软布),Challis(薄斜纹软布),176,85,Korea(韩国),7.26,Solid(纯色)
23344,Lyocell-blend Challis(莱赛尔-混纺 薄斜纹软布),Challis(薄斜纹软布),176,84,Korea(韩国),7.92,Solid(纯色)
23346,Viscose Rayon-blend Challis(粘胶人造丝-混纺 薄斜纹软布),Challis(薄斜纹软布),176,81,Korea(韩国),7.92,Solid(纯色)
23424,Wool-blend Stripes Boucle Tweed(羊毛-混纺 条纹 圈圈呢 粗花呢),Tweed(粗花呢),194,410,Korea(韩国),12.55,Stripes(条纹)
23449,Polyester-blend Flatback Rib(涤纶-混纺 平纹罗纹),Flatback Rib(平纹罗纹),251,374,Korea(韩国),14.26,Solid(纯色)
23451,Polyester-blend Stretch Flatback Rib(涤纶-混纺 弹力 平纹罗纹),Flatback Rib(平纹罗纹),251,266,Korea(韩国),7.26,Solid(纯色)
23430,Wicking Polyester-blend Stretch Double Knit(吸湿排汗 涤纶-混纺 弹力 双面针织),Double Knit(双面针织),209,260,Korea(韩国),13.87,Solid(纯色)
23432,Mercerized Polyester-blend Stretch Double Knit(丝光 涤纶-混纺 弹力 双面针织),Double Knit(双面针织),209,167,Korea(韩国),9.91,Solid(纯色)
23476,PU Coated (back) Cotton-blend Plain Weave,Plain Weave(平纹),167,178,Korea(韩国),11.89,Solid(纯色)
23434,Nylon-blend Floral Lace(尼龙-混纺 花卉 蕾丝),Lace(蕾丝),216,116,Korea(韩国),8.58,Floral(花卉)
11717,Nylon-blend Plain Weave(尼龙-混纺 平纹),Plain Weave(平纹),167,108,Korea(韩国),7.66,Solid(纯色)
14448,Cotton-blend Double Knit(棉-混纺 双面针织),Double Knit(双面针织),209,223,Korea(韩国),8.58,Solid(纯色)
23423,Cotton French Terry(棉 毛圈布),French Terry(毛圈布),201,430,Korea(韩国),11.89,Solid(纯色)
10461,Polyester Memory(涤纶 记忆布),Memory(记忆布),192,192,Korea(韩国),9.25,Solid(纯色)
23422,Water Repellent Polyester Taffeta(防泼水 涤纶 塔夫绸),Taffeta(塔夫绸),193,108,Korea(韩国),12.15,Solid(纯色)
23421,Water Repellent Recycled Polyester Plain Weave(防泼水 再生 涤纶 平纹),Plain Weave(平纹),167,140,Korea(韩国),13.08,Solid(纯色)
23417,Water Repellent Recycled Polyester Geometric Dobby(防泼水 再生 涤纶 几何 多臂织),Dobby(多臂织),171,108,Korea(韩国),12.28,Geometric(几何)
23411,Water Repellent Nylon-blend Stretch Plain Weave(防泼水 尼龙-混纺 弹力 平纹),Plain Weave(平纹),167,132,Korea(韩国),22.13,Solid(纯色)
15375,Enzyme Cotton Stripes Poplin(酵素洗 棉 条纹 府绸),Poplin(府绸),168,76,Korea(韩国),6.6,Stripes(条纹)
8154,Wicking Cotton-blend Stretch Single Jersey(吸湿排汗 棉-混纺 弹力 单面针织),Single Jersey(单面针织),199,180,Korea(韩国),8.58,Solid(纯色)
22919,Cotton-blend Poplin(棉-混纺 府绸),Poplin(府绸),168,124,Korea(韩国),12.81,Solid(纯色)
22887,Polyester-blend Plain Weave(涤纶-混纺 平纹),Plain Weave(平纹),167,125,Korea(韩国),10.43,Solid(纯色)
22882,Recycled Polyester-blend Plain Weave(再生 涤纶-混纺 平纹),Plain Weave(平纹),167,163,Korea(韩国),11.23,Solid(纯色)
